Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
646e326c87152e8a0fc58d3e,59bf8f3bd9e6ba0001b5f2a9,APPROVED,2023-05-24T15:57:03.917000Z,2023-05-24T16:31:57.052000Z,2023-05-30T16:06:39.213000,2023-05-24T16:31:58.444942Z,2094,C8CDCVNZ,449,English,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
646e32b0080868a1f7d6ce7c,5e5a2552fbbd9b20de15b4ea,APPROVED,2023-05-24T15:52:20.677000Z,2023-05-24T16:34:20.592000Z,2023-05-30T16:06:39.372000,2023-05-24T16:34:21.204839Z,2520,C8CDCVNZ,191,English,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
646e32dd0639212ee2298023,5e8b8e0e380f900589c2ace4,APPROVED,2023-05-24T15:53:45.155000Z,2023-05-24T16:43:06.579000Z,2023-05-30T16:06:39.540000,2023-05-24T16:43:07.084557Z,2962,C8CDCVNZ,766,English,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
646e3360e99d8b8567669351,6328a1568793729b8188732a,APPROVED,2023-05-24T15:55:17.544000Z,2023-05-24T16:12:14.990000Z,2023-05-30T16:06:52.285000,2023-05-24T16:12:18.102950Z,1018,C8CDCVNZ,137,"English, Polish",22,Male,White,Poland,United Kingdom,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED
646e33646bfa3177c1697c25,60e21db266651fa0d31730e7,APPROVED,2023-05-24T15:55:19.961000Z,2023-05-24T16:09:23.934000Z,2023-05-30T16:06:39.715000,2023-05-24T16:09:25.765106Z,844,C8CDCVNZ,61,English,39,Female,DATA_EXPIRED,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
646e33c626fb477908f6b051,60eeac1ee3fb0c2fb1389f1e,APPROVED,2023-05-24T15:57:08.592000Z,2023-05-24T16:36:36.450000Z,2023-05-30T16:06:52.572000,2023-05-24T16:36:36.884755Z,2368,C8CDCVNZ,158,"English, Hindi, Punjabi",20,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
646e33e898afc77d335c7e81,63ea4470933f0d85f394b5fb,APPROVED,2023-05-24T15:57:33.242000Z,2023-05-24T16:36:48.678000Z,2023-05-30T16:06:52.816000,2023-05-24T16:36:49.173521Z,2356,C8CDCVNZ,35,"Other, English",31,Male,Asian,Mongolia,United Kingdom,Mongolia,English,No,Full-Time
646e34391ff288863553fce8,596e6e5cd7919800014b49b8,APPROVED,2023-05-24T15:59:01.229000Z,2023-05-24T16:27:22.705000Z,2023-05-30T16:06:53.202000,2023-05-24T16:27:23.572277Z,1702,C8CDCVNZ,1782,English,48,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
646e34522c40d87ac8af03e1,5fa0927b8ba2e0105fa331fb,APPROVED,2023-05-24T15:59:20.383000Z,2023-05-24T16:24:48.228000Z,2023-05-30T16:06:53.464000,2023-05-24T16:24:48.643093Z,1528,C8CDCVNZ,232,English,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
646e345a15c344b8aff8ba68,5c010b0befcd35000140e3dc,APPROVED,2023-05-24T16:04:43.226000Z,2023-05-24T16:33:10.107000Z,2023-05-30T16:06:53.693000,2023-05-24T16:33:15.204007Z,1707,C8CDCVNZ,850,English,56,Male,White,Germany,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
646e3488e269d6aefc210ec1,5bc63a7e186a6500016a127d,APPROVED,2023-05-24T16:00:12.709000Z,2023-05-24T16:33:03.115000Z,2023-05-30T16:06:53.915000,2023-05-24T16:33:14.645973Z,1971,C8CDCVNZ,973,English,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
646e392a1e9576ce64231d99,5c36415362073c000166c847,APPROVED,2023-05-24T16:20:03.620000Z,2023-05-24T16:52:13.203000Z,2023-05-30T16:06:39.872000,2023-05-24T16:52:13.987976Z,1930,C8CDCVNZ,837,English,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
646f8b90ec21bbe05e508ece,5fb82c3a8d95c82b0c5225ef,APPROVED,2023-05-25T16:23:52.564000Z,2023-05-25T16:54:47.313000Z,2023-05-30T16:06:40.038000,2023-05-25T16:54:47.828249Z,1855,C8CDCVNZ,269,English,37,Female,White,Ireland,United Kingdom,United Kingdom,English,No,Full-Time
646f8c2a26a3d1c5d483ffa0,59772a6c5cde890001dc01a0,APPROVED,2023-05-25T16:26:27.028000Z,2023-05-25T16:53:20.732000Z,2023-05-30T16:06:40.198000,2023-05-25T16:53:32.394506Z,1614,C8CDCVNZ,256,English,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
646f8dcd3acc79a14fd6054c,62fd42136d0fe24eccb23ec9,APPROVED,2023-05-25T16:33:21.262000Z,2023-05-25T17:17:16.935000Z,2023-05-30T16:06:54.152000,2023-05-25T17:17:20.888113Z,2636,C8CDCVNZ,680,English,26,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
646f8ddf403189e5bd9aba30,5e99daf122b32b040b90a191,APPROVED,2023-05-25T16:33:48.246000Z,2023-05-25T17:15:49.294000Z,2023-05-30T16:06:54.375000,2023-05-25T17:15:50.160554Z,2522,C8CDCVNZ,89,English,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
